m_p,m_u,seed,estimator,mse
100,25,10,paired,0.004999530745321187
100,25,10,unpaired,0.08837725924958086
100,25,10,combined,0.006618352098395564
100,25,11,paired,0.0038654642401658493
100,25,11,unpaired,0.06295031320023001
100,25,11,combined,0.0048376386776752
100,25,12,paired,0.001469892351168624
100,25,12,unpaired,0.07220754470608123
100,25,12,combined,0.0046540872829358955
100,25,13,paired,0.0010760350201698915
100,25,13,unpaired,0.08309148557634127
100,25,13,combined,0.004028336759779495
100,25,14,paired,0.001052055151449369
100,25,14,unpaired,0.10996722110709505
100,25,14,combined,0.004702666190176166
100,25,15,paired,0.0030188064213203126
100,25,15,unpaired,0.06877622991583267
100,25,15,combined,0.005121171542428105
100,25,16,paired,0.0025829658895860745
100,25,16,unpaired,0.07707775467803037
100,25,16,combined,0.005075772714097502
100,25,17,paired,0.003371619982643908
100,25,17,unpaired,0.08963665337779864
100,25,17,combined,0.006363453663881147
100,25,18,paired,0.005439673059691293
100,25,18,unpaired,0.061587517304189425
100,25,18,combined,0.004602359614738936
100,25,19,paired,0.0011364480079035769
100,25,19,unpaired,0.08349260963228486
100,25,19,combined,0.0046063260636758615
100,25,20,paired,0.00165303445141722
100,25,20,unpaired,0.06112113841257729
100,25,20,combined,0.003520705136907355
100,25,21,paired,0.0012255578808641355
100,25,21,unpaired,0.07177717165440481
100,25,21,combined,0.003614750253189527
100,25,22,paired,0.001782777789120232
100,25,22,unpaired,0.10089983694983842
100,25,22,combined,0.005879286711698593
100,25,23,paired,0.020505679094114874
100,25,23,unpaired,0.08560016620322536
100,25,23,combined,0.010951269896403274
100,25,24,paired,0.00267238141356195
100,25,24,unpaired,0.09325290043064104
100,25,24,combined,0.003833081225275826
100,25,25,paired,0.006346135877956059
100,25,25,unpaired,0.1080231807878853
100,25,25,combined,0.007077713410749016
100,25,26,paired,0.0020176742220633904
100,25,26,unpaired,0.08865142020674485
100,25,26,combined,0.0054709473348335735
100,25,27,paired,0.0030901453316637
100,25,27,unpaired,0.1104575162359285
100,25,27,combined,0.006005986681975524
100,25,28,paired,0.0020063120529299296
100,25,28,unpaired,0.060441454701205544
100,25,28,combined,0.002174361625383271
100,25,29,paired,0.005878960699974944
100,25,29,unpaired,0.09933174635362903
100,25,29,combined,0.008732868289158617
100,25,30,paired,0.005144825336420956
100,25,30,unpaired,0.07243250409936823
100,25,30,combined,0.005837159145643568
100,25,31,paired,0.003257326930971217
100,25,31,unpaired,0.10891521534971663
100,25,31,combined,0.009136849056198673
100,25,32,paired,0.009801201575899178
100,25,32,unpaired,0.07567270051279307
100,25,32,combined,0.008262607860823246
100,25,33,paired,0.0021215649241892605
100,25,33,unpaired,0.08731794017846206
100,25,33,combined,0.004447070349404618
100,25,34,paired,0.0031747758470237228
100,25,34,unpaired,0.08840643716180832
100,25,34,combined,0.006827525900222395
100,25,35,paired,0.0015264514694583737
100,25,35,unpaired,0.09308571765640776
100,25,35,combined,0.005914816468008944
100,25,36,paired,0.0018369695050868013
100,25,36,unpaired,0.07331508154819191
100,25,36,combined,0.003283084158193891
100,25,37,paired,0.0012592550856390288
100,25,37,unpaired,0.07432832993664727
100,25,37,combined,0.003394596017350946
100,25,38,paired,0.0034713497767128367
100,25,38,unpaired,0.10581674989043355
100,25,38,combined,0.00582246315890475
100,25,39,paired,0.0011468791922437098
100,25,39,unpaired,0.10096215813664206
100,25,39,combined,0.005319375941926299
100,25,40,paired,0.0032353431975788854
100,25,40,unpaired,0.08059513633814679
100,25,40,combined,0.0050079688288294615
100,25,41,paired,0.003474024087852575
100,25,41,unpaired,0.0772626257341571
100,25,41,combined,0.0062362754002935165
100,25,42,paired,0.0030947152984727435
100,25,42,unpaired,0.09567393948471746
100,25,42,combined,0.004118190220419522
100,25,43,paired,0.004765765213283928
100,25,43,unpaired,0.10734557621732398
100,25,43,combined,0.010152015610744062
100,25,44,paired,0.0031215913721571835
100,25,44,unpaired,0.08421606867071517
100,25,44,combined,0.0031966006067785267
100,25,45,paired,0.004777630505114767
100,25,45,unpaired,0.13657173618630616
100,25,45,combined,0.007461970878966115
100,25,46,paired,0.0023895596756019584
100,25,46,unpaired,0.0747103261041717
100,25,46,combined,0.004725321334834458
100,25,47,paired,0.0022125248201978784
100,25,47,unpaired,0.05850563426547555
100,25,47,combined,0.004205940974165219
100,25,48,paired,0.007262080408373793
100,25,48,unpaired,0.10116884969699351
100,25,48,combined,0.008725578954684511
100,25,49,paired,0.01117254433798086
100,25,49,unpaired,0.17554081442510103
100,25,49,combined,0.020494196048284317
100,50,0,paired,0.00473570396691512
100,50,0,unpaired,0.04030447275544153
100,50,0,combined,0.005322710480789779
100,50,1,paired,0.0013730131956188976
100,50,1,unpaired,0.041366161186065224
100,50,1,combined,0.005742364737558932
100,50,2,paired,0.002326567992317116
100,50,2,unpaired,0.04449535666291675
100,50,2,combined,0.007009654342438442
100,50,3,paired,0.009604380450310684
100,50,3,unpaired,0.03850156468517903
100,50,3,combined,0.011084321961661654
100,50,4,paired,0.005991428910650787
100,50,4,unpaired,0.037518358284336445
100,50,4,combined,0.004745998584564359
100,50,5,paired,0.00966199644470463
100,50,5,unpaired,0.02925805285956974
100,50,5,combined,0.008973813550813182
100,50,6,paired,0.004423224716988263
100,50,6,unpaired,0.03234408902668291
100,50,6,combined,0.006899219624996576
100,50,7,paired,0.008006232103518125
100,50,7,unpaired,0.044657885508149066
100,50,7,combined,0.011302911579304332
100,50,8,paired,0.0025390746589827435
100,50,8,unpaired,0.07405336784367537
100,50,8,combined,0.012012831884610792
100,50,9,paired,0.003531240497210679
100,50,9,unpaired,0.03559149306432665
100,50,9,combined,0.005783730510574696
100,50,10,paired,0.004999530745321187
100,50,10,unpaired,0.03541041878917847
100,50,10,combined,0.005714129816555836
100,50,11,paired,0.0038654642401658493
100,50,11,unpaired,0.02932624048969041
100,50,11,combined,0.004465022158180914
100,50,12,paired,0.001469892351168624
100,50,12,unpaired,0.04608574602739151
100,50,12,combined,0.00613612182012047
100,50,13,paired,0.0010760350201698915
100,50,13,unpaired,0.06887933515404707
100,50,13,combined,0.008193551036875552
100,50,14,paired,0.001052055151449369
100,50,14,unpaired,0.0385538402058741
100,50,14,combined,0.004410316850749646
100,50,15,paired,0.0030188064213203126
100,50,15,unpaired,0.048570511669999906
100,50,15,combined,0.006979941895081268
100,50,16,paired,0.0025829658895860745
100,50,16,unpaired,0.04809585725772533
100,50,16,combined,0.006493687457344537
100,50,17,paired,0.003371619982643908
100,50,17,unpaired,0.049208569655818386
100,50,17,combined,0.007472669922360774
100,50,18,paired,0.005439673059691293
100,50,18,unpaired,0.06459128516032206
100,50,18,combined,0.0071623974025161515
100,50,19,paired,0.0011364480079035769
100,50,19,unpaired,0.03549066942363354
100,50,19,combined,0.004648770426332385
100,50,20,paired,0.00165303445141722
100,50,20,unpaired,0.0373341169452596
100,50,20,combined,0.0043435910777567255
100,50,21,paired,0.0012255578808641355
100,50,21,unpaired,0.04261123416332885
100,50,21,combined,0.005188645160840656
100,50,22,paired,0.001782777789120232
100,50,22,unpaired,0.045857941102614264
100,50,22,combined,0.0054660865971997
100,50,23,paired,0.020505679094114874
100,50,23,unpaired,0.03531740932981797
100,50,23,combined,0.011545150493275806
100,50,24,paired,0.00267238141356195
100,50,24,unpaired,0.03834493977232717
100,50,24,combined,0.004563490784014893
100,50,25,paired,0.006346135877956059
100,50,25,unpaired,0.045865082364994134
100,50,25,combined,0.007163077721455622
100,50,26,paired,0.0020176742220633904
100,50,26,unpaired,0.04005952296867305
100,50,26,combined,0.006725099347003063
100,50,27,paired,0.0030901453316637
100,50,27,unpaired,0.05801351758790291
100,50,27,combined,0.009269347601920322
100,50,28,paired,0.0020063120529299296
100,50,28,unpaired,0.04135782092618303
100,50,28,combined,0.005019142146857892
100,50,29,paired,0.005878960699974944
100,50,29,unpaired,0.03390572424931776
100,50,29,combined,0.005893365153321798
100,50,30,paired,0.005144825336420956
100,50,30,unpaired,0.04331821347761756
100,50,30,combined,0.006289364039055257
100,50,31,paired,0.003257326930971217
100,50,31,unpaired,0.02875643651611534
100,50,31,combined,0.00496943261835825
100,50,32,paired,0.009801201575899178
100,50,32,unpaired,0.04456990021294091
100,50,32,combined,0.008671264122257123
100,50,33,paired,0.0021215649241892605
100,50,33,unpaired,0.04041764673180763
100,50,33,combined,0.006678111511096747
100,50,34,paired,0.0031747758470237228
100,50,34,unpaired,0.0448714882923293
100,50,34,combined,0.008584367399761265
100,50,35,paired,0.0015264514694583737
100,50,35,unpaired,0.04586973328789382
100,50,35,combined,0.0062743648383751195
100,50,36,paired,0.0018369695050868013
100,50,36,unpaired,0.044716124482136695
100,50,36,combined,0.005727957746767749
100,50,37,paired,0.0012592550856390288
100,50,37,unpaired,0.03940571937749145
100,50,37,combined,0.005858178996733671
100,50,38,paired,0.0034713497767128367
100,50,38,unpaired,0.025342770478488773
100,50,38,combined,0.00529078721532103
100,50,39,paired,0.0011468791922437098
100,50,39,unpaired,0.035317711780680855
100,50,39,combined,0.004407073529885708
100,50,40,paired,0.0032353431975788854
100,50,40,unpaired,0.03767937149629287
100,50,40,combined,0.005718382147875421
100,50,41,paired,0.003474024087852575
100,50,41,unpaired,0.05249646597220867
100,50,41,combined,0.006133294697634529
100,50,42,paired,0.0030947152984727435
100,50,42,unpaired,0.02923005620930919
100,50,42,combined,0.0031172490493144803
100,50,43,paired,0.004765765213283928
100,50,43,unpaired,0.03789616505373152
100,50,43,combined,0.00917545452379549
100,50,44,paired,0.0031215913721571835
100,50,44,unpaired,0.04214306138325152
100,50,44,combined,0.007134413559289523
100,50,45,paired,0.004777630505114767
100,50,45,unpaired,0.04082720397079017
100,50,45,combined,0.004982550750080595
100,50,46,paired,0.0023895596756019584
100,50,46,unpaired,0.05974998089098565
100,50,46,combined,0.006430480003901336
100,50,47,paired,0.0022125248201978784
100,50,47,unpaired,0.05387948696328642
100,50,47,combined,0.007645447643852877
100,50,48,paired,0.007262080408373793
100,50,48,unpaired,0.04913319676910451
100,50,48,combined,0.0049790073592771164
100,50,49,paired,0.01117254433798086
100,50,49,unpaired,0.05664466110751366
100,50,49,combined,0.01442876996717904
100,100,0,paired,0.00473570396691512
100,100,0,unpaired,0.015067101049349045
100,100,0,combined,0.004385486793597881
100,100,1,paired,0.0013730131956188976
100,100,1,unpaired,0.01862394804543264
100,100,1,combined,0.005275995797722905
100,100,2,paired,0.002326567992317116
100,100,2,unpaired,0.023724588321524017
100,100,2,combined,0.007349048646549262
100,100,3,paired,0.009604380450310684
100,100,3,unpaired,0.019159485848094945
100,100,3,combined,0.007534479189107757
100,100,4,paired,0.005991428910650787
100,100,4,unpaired,0.02303132584998334
100,100,4,combined,0.005932934366404124
100,100,5,paired,0.00966199644470463
100,100,5,unpaired,0.016551372401003663
100,100,5,combined,0.0054212532726776
100,100,6,paired,0.004423224716988263
100,100,6,unpaired,0.018190208330718678
100,100,6,combined,0.005170893029101222
100,100,7,paired,0.008006232103518125
100,100,7,unpaired,0.024478526526530247
100,100,7,combined,0.008491921617027571
100,100,8,paired,0.0025390746589827435
100,100,8,unpaired,0.01485836016887999
100,100,8,combined,0.004387850405873642
100,100,9,paired,0.003531240497210679
100,100,9,unpaired,0.019899503042152517
100,100,9,combined,0.006343599578710977
100,100,10,paired,0.004999530745321187
100,100,10,unpaired,0.012457169337835809
100,100,10,combined,0.0046292958631872425
100,100,11,paired,0.0038654642401658493
100,100,11,unpaired,0.01718409531701688
100,100,11,combined,0.004703945848595386
100,100,12,paired,0.001469892351168624
100,100,12,unpaired,0.01731733064952967
100,100,12,combined,0.0053671935230905
100,100,13,paired,0.0010760350201698915
100,100,13,unpaired,0.03425972508352308
100,100,13,combined,0.008322024053753145
100,100,14,paired,0.001052055151449369
100,100,14,unpaired,0.016747023005593272
100,100,14,combined,0.004470127020879875
100,100,15,paired,0.0030188064213203126
100,100,15,unpaired,0.018947961347068873
100,100,15,combined,0.005390681388147212
100,100,16,paired,0.0025829658895860745
100,100,16,unpaired,0.019064537463956168
100,100,16,combined,0.005800621014818378
100,100,17,paired,0.003371619982643908
100,100,17,unpaired,0.020232026065046354
100,100,17,combined,0.006988798953130273
100,100,18,paired,0.005439673059691293
100,100,18,unpaired,0.022012209399049788
100,100,18,combined,0.007158094517871516
100,100,19,paired,0.0011364480079035769
100,100,19,unpaired,0.015007663310672143
100,100,19,combined,0.004169145156688153
100,100,20,paired,0.00165303445141722
100,100,20,unpaired,0.01847564240236166
100,100,20,combined,0.00431043422675501
100,100,21,paired,0.0012255578808641355
100,100,21,unpaired,0.023031027542317384
100,100,21,combined,0.006104713461693998
100,100,22,paired,0.001782777789120232
100,100,22,unpaired,0.026471418540720295
100,100,22,combined,0.006838357805517131
100,100,23,paired,0.020505679094114874
100,100,23,unpaired,0.013543398502557058
100,100,23,combined,0.011708334055299061
100,100,24,paired,0.00267238141356195
100,100,24,unpaired,0.023308713171612833
100,100,24,combined,0.005840230858896827
100,100,25,paired,0.006346135877956059
100,100,25,unpaired,0.015541853270105628
100,100,25,combined,0.005177619662429901
100,100,26,paired,0.0020176742220633904
100,100,26,unpaired,0.01869768293635092
100,100,26,combined,0.005924493950763609
100,100,27,paired,0.0030901453316637
100,100,27,unpaired,0.02194822172315933
100,100,27,combined,0.0059213676027823
100,100,28,paired,0.0020063120529299296
100,100,28,unpaired,0.019853650359407875
100,100,28,combined,0.005390828993461588
100,100,29,paired,0.005878960699974944
100,100,29,unpaired,0.027299086192626255
100,100,29,combined,0.009069000973996674
100,100,30,paired,0.005144825336420956
100,100,30,unpaired,0.025397280704145157
100,100,30,combined,0.008906614852661863
100,100,31,paired,0.003257326930971217
100,100,31,unpaired,0.026141174863067294
100,100,31,combined,0.008726160714815853
100,100,32,paired,0.009801201575899178
100,100,32,unpaired,0.0168258138567811
100,100,32,combined,0.005431510482633267
100,100,33,paired,0.0021215649241892605
100,100,33,unpaired,0.01927098806923182
100,100,33,combined,0.00477247739829793
100,100,34,paired,0.0031747758470237228
100,100,34,unpaired,0.016434056427578645
100,100,34,combined,0.005156498241738042
100,100,35,paired,0.0015264514694583737
100,100,35,unpaired,0.022242812721049887
100,100,35,combined,0.005776836597761941
100,100,36,paired,0.0018369695050868013
100,100,36,unpaired,0.019166589127852275
100,100,36,combined,0.005041048613571646
100,100,37,paired,0.0012592550856390288
100,100,37,unpaired,0.014596742994103663
100,100,37,combined,0.004290278621674567
100,100,38,paired,0.0034713497767128367
100,100,38,unpaired,0.017625401991026298
100,100,38,combined,0.004940444960664302
100,100,39,paired,0.0011468791922437098
100,100,39,unpaired,0.01963997405550381
100,100,39,combined,0.005204897501023624
100,100,40,paired,0.0032353431975788854
100,100,40,unpaired,0.015491127038835008
100,100,40,combined,0.003989531844781178
100,100,41,paired,0.003474024087852575
100,100,41,unpaired,0.019348867672776326
100,100,41,combined,0.005719782748337577
100,100,42,paired,0.0030947152984727435
100,100,42,unpaired,0.017572341475068073
100,100,42,combined,0.005234893226608303
100,100,43,paired,0.004765765213283928
100,100,43,unpaired,0.016968510732735028
100,100,43,combined,0.006030467074259048
100,100,44,paired,0.0031215913721571835
100,100,44,unpaired,0.01601247638678532
100,100,44,combined,0.005651896441986372
100,100,45,paired,0.004777630505114767
100,100,45,unpaired,0.023265757364845593
100,100,45,combined,0.005882610664595739
100,100,46,paired,0.0023895596756019584
100,100,46,unpaired,0.019944609807693296
100,100,46,combined,0.005522416384439258
100,100,47,paired,0.0022125248201978784
100,100,47,unpaired,0.02398937116003197
100,100,47,combined,0.006130497694335701
100,100,48,paired,0.007262080408373793
100,100,48,unpaired,0.01501630660336648
100,100,48,combined,0.004796661021348609
100,100,49,paired,0.01117254433798086
100,100,49,unpaired,0.030407532923809516
100,100,49,combined,0.012034936495142121
100,200,0,paired,0.00473570396691512
100,200,0,unpaired,0.012343721304395176
100,200,0,combined,0.006470388085347002
100,200,1,paired,0.0013730131956188976
100,200,1,unpaired,0.012462379447915128
100,200,1,combined,0.006218987595149582
100,200,2,paired,0.002326567992317116
100,200,2,unpaired,0.008680959163769713
100,200,2,combined,0.004193643930883702
100,200,3,paired,0.009604380450310684
100,200,3,unpaired,0.009655330185989573
100,200,3,combined,0.005827920109338706
100,200,4,paired,0.005991428910650787
100,200,4,unpaired,0.014653765531874443
100,200,4,combined,0.006720879142639042
100,200,5,paired,0.00966199644470463
100,200,5,unpaired,0.011978982174358884
100,200,5,combined,0.0071195717091598115
100,200,6,paired,0.004423224716988263
100,200,6,unpaired,0.011789996832896192
100,200,6,combined,0.0063391212208686
100,200,7,paired,0.008006232103518125
100,200,7,unpaired,0.009984093828393709
100,200,7,combined,0.005260472867038526
100,200,8,paired,0.0025390746589827435
100,200,8,unpaired,0.009373055298129897
100,200,8,combined,0.004400341820267677
100,200,9,paired,0.003531240497210679
100,200,9,unpaired,0.0087655590940472
100,200,9,combined,0.0045357981572118535
100,200,10,paired,0.004999530745321187
100,200,10,unpaired,0.010178234770502337
100,200,10,combined,0.004769799277471114
100,200,11,paired,0.0038654642401658493
100,200,11,unpaired,0.008139508260515377
100,200,11,combined,0.0038704837096124366
100,200,12,paired,0.001469892351168624
100,200,12,unpaired,0.010447487466566478
100,200,12,combined,0.004475293656990617
100,200,13,paired,0.0010760350201698915
100,200,13,unpaired,0.00883491749192972
100,200,13,combined,0.004114094157341293
100,200,14,paired,0.001052055151449369
100,200,14,unpaired,0.012918327174626647
100,200,14,combined,0.005964900849415749
100,200,15,paired,0.0030188064213203126
100,200,15,unpaired,0.009589633966614127
100,200,15,combined,0.004436144108303797
100,200,16,paired,0.0025829658895860745
100,200,16,unpaired,0.008792184424080475
100,200,16,combined,0.004262146700910956
100,200,17,paired,0.003371619982643908
100,200,17,unpaired,0.013991985668241004
100,200,17,combined,0.00668050695632033
100,200,18,paired,0.005439673059691293
100,200,18,unpaired,0.014188949665279017
100,200,18,combined,0.007876822508390292
100,200,19,paired,0.0011364480079035769
100,200,19,unpaired,0.00887369197629755
100,200,19,combined,0.004169586647116823
100,200,20,paired,0.00165303445141722
100,200,20,unpaired,0.011347663720980138
100,200,20,combined,0.005008378874958724
100,200,21,paired,0.0012255578808641355
100,200,21,unpaired,0.012633825568962245
100,200,21,combined,0.0058424474210284705
100,200,22,paired,0.001782777789120232
100,200,22,unpaired,0.009635922509299065
100,200,22,combined,0.004616165405034375
100,200,23,paired,0.020505679094114874
100,200,23,unpaired,0.008160052539269859
100,200,23,combined,0.004654874107307464
100,200,24,paired,0.00267238141356195
100,200,24,unpaired,0.010880389659231325
100,200,24,combined,0.005324362244519884
100,200,25,paired,0.006346135877956059
100,200,25,unpaired,0.0089164319035553
100,200,25,combined,0.003763341114968834
100,200,26,paired,0.0020176742220633904
100,200,26,unpaired,0.0113790536807645
100,200,26,combined,0.005258715330876606
100,200,27,paired,0.0030901453316637
100,200,27,unpaired,0.011775916672084632
100,200,27,combined,0.005788450595067869
100,200,28,paired,0.0020063120529299296
100,200,28,unpaired,0.008922002587965728
100,200,28,combined,0.0037824335820234845
100,200,29,paired,0.005878960699974944
100,200,29,unpaired,0.011682687975029164
100,200,29,combined,0.005561893540047812
100,200,30,paired,0.005144825336420956
100,200,30,unpaired,0.008333156678671747
100,200,30,combined,0.0037543624624727496
100,200,31,paired,0.003257326930971217
100,200,31,unpaired,0.011289023237890976
100,200,31,combined,0.006089150750173918
100,200,32,paired,0.009801201575899178
100,200,32,unpaired,0.006919799184657905
100,200,32,combined,0.003985028796522965
100,200,33,paired,0.0021215649241892605
100,200,33,unpaired,0.009631660973695874
100,200,33,combined,0.004009658789822757
100,200,34,paired,0.0031747758470237228
100,200,34,unpaired,0.00862479081505428
100,200,34,combined,0.004434017846240059
100,200,35,paired,0.0015264514694583737
100,200,35,unpaired,0.012510673511236747
100,200,35,combined,0.006198621537104409
100,200,36,paired,0.0018369695050868013
100,200,36,unpaired,0.01122327884931536
100,200,36,combined,0.004717337524431444
100,200,37,paired,0.0012592550856390288
100,200,37,unpaired,0.007948021176616018
100,200,37,combined,0.0034889553622731414
100,200,38,paired,0.0034713497767128367
100,200,38,unpaired,0.007501176084815553
100,200,38,combined,0.003776764937028282
100,200,39,paired,0.0011468791922437098
100,200,39,unpaired,0.010995940036994063
100,200,39,combined,0.005124728359546203
100,200,40,paired,0.0032353431975788854
100,200,40,unpaired,0.009555967416639097
100,200,40,combined,0.004853761533154632
100,200,41,paired,0.003474024087852575
100,200,41,unpaired,0.010080851155629957
100,200,41,combined,0.005114147191201227
100,200,42,paired,0.0030947152984727435
100,200,42,unpaired,0.011697910415700544
100,200,42,combined,0.006084006117869545
100,200,43,paired,0.004765765213283928
100,200,43,unpaired,0.007192193737924367
100,200,43,combined,0.0031924749376290454
100,200,44,paired,0.0031215913721571835
100,200,44,unpaired,0.01010372405634427
100,200,44,combined,0.0048298838058851296
100,200,45,paired,0.004777630505114767
100,200,45,unpaired,0.009708087432926378
100,200,45,combined,0.003948924506182893
100,200,46,paired,0.0023895596756019584
100,200,46,unpaired,0.01015275779721055
100,200,46,combined,0.005460843730339746
100,200,47,paired,0.0022125248201978784
100,200,47,unpaired,0.0098958284470676
100,200,47,combined,0.0047190944605764555
100,200,48,paired,0.007262080408373793
100,200,48,unpaired,0.010709970495002831
100,200,48,combined,0.005229854270508234
100,200,49,paired,0.01117254433798086
100,200,49,unpaired,0.014825193305357502
100,200,49,combined,0.009895892084725601
100,400,0,paired,0.00473570396691512
100,400,0,unpaired,0.004664016039937185
100,400,0,combined,0.0028659312437411513
100,400,1,paired,0.0013730131956188976
100,400,1,unpaired,0.0041685734724747495
100,400,1,combined,0.002750507377548726
100,400,2,paired,0.002326567992317116
100,400,2,unpaired,0.0050846255863366
100,400,2,combined,0.0035400893717887757
100,400,3,paired,0.009604380450310684
100,400,3,unpaired,0.006024956026079622
100,400,3,combined,0.004413247735755924
100,400,4,paired,0.005991428910650787
100,400,4,unpaired,0.006841800049820422
100,400,4,combined,0.004376876669209704
100,400,5,paired,0.00966199644470463
100,400,5,unpaired,0.009596878380363966
100,400,5,combined,0.008338666740298439
100,400,6,paired,0.004423224716988263
100,400,6,unpaired,0.004636397348375391
100,400,6,combined,0.0030883912027736284
100,400,7,paired,0.008006232103518125
100,400,7,unpaired,0.0048299601627830036
100,400,7,combined,0.00327110625309318
100,400,8,paired,0.0025390746589827435
100,400,8,unpaired,0.004285604585705389
100,400,8,combined,0.002596434246642389
100,400,9,paired,0.003531240497210679
100,400,9,unpaired,0.003913870468639447
100,400,9,combined,0.0025336961444090266
100,400,10,paired,0.004999530745321187
100,400,10,unpaired,0.0049885526355054706
100,400,10,combined,0.003526820436657203
100,400,11,paired,0.0038654642401658493
100,400,11,unpaired,0.0043230887211227875
100,400,11,combined,0.003036524905028644
100,400,12,paired,0.001469892351168624
100,400,12,unpaired,0.004698735533471129
100,400,12,combined,0.003219666336201605
100,400,13,paired,0.0010760350201698915
100,400,13,unpaired,0.0040394903051194295
100,400,13,combined,0.002561562679023589
100,400,14,paired,0.001052055151449369
100,400,14,unpaired,0.004228080101625806
100,400,14,combined,0.002966167859048587
100,400,15,paired,0.0030188064213203126
100,400,15,unpaired,0.0035825423931138845
100,400,15,combined,0.0027714555418483235
100,400,16,paired,0.0025829658895860745
100,400,16,unpaired,0.007503816364986406
100,400,16,combined,0.00487710097621854
100,400,17,paired,0.003371619982643908
100,400,17,unpaired,0.007493293107212834
100,400,17,combined,0.004876450472371722
100,400,18,paired,0.005439673059691293
100,400,18,unpaired,0.0046484853598989465
100,400,18,combined,0.003184076467614437
100,400,19,paired,0.0011364480079035769
100,400,19,unpaired,0.005656086476665311
100,400,19,combined,0.0036356259617116677
100,400,20,paired,0.00165303445141722
100,400,20,unpaired,0.00606072447427063
100,400,20,combined,0.003890017338809463
100,400,21,paired,0.0012255578808641355
100,400,21,unpaired,0.003798334422343286
100,400,21,combined,0.002533096808259915
100,400,22,paired,0.001782777789120232
100,400,22,unpaired,0.005482028161879064
100,400,22,combined,0.00364069974742615
100,400,23,paired,0.020505679094114874
100,400,23,unpaired,0.008610956513311611
100,400,23,combined,0.006968979943699448
100,400,24,paired,0.00267238141356195
100,400,24,unpaired,0.0056261556134915534
100,400,24,combined,0.0038958688710294597
100,400,25,paired,0.006346135877956059
100,400,25,unpaired,0.004594788447685275
100,400,25,combined,0.003272577539302724
100,400,26,paired,0.0020176742220633904
100,400,26,unpaired,0.004293292969727628
100,400,26,combined,0.0027206739152596943
100,400,27,paired,0.0030901453316637
100,400,27,unpaired,0.004091653854216003
100,400,27,combined,0.00250370425106711
100,400,28,paired,0.0020063120529299296
100,400,28,unpaired,0.0032126450047673884
100,400,28,combined,0.0020348942685939966
100,400,29,paired,0.005878960699974944
100,400,29,unpaired,0.006460183370260526
100,400,29,combined,0.004426448444072531
100,400,30,paired,0.005144825336420956
100,400,30,unpaired,0.008996604659419597
100,400,30,combined,0.006541826187973962
100,400,31,paired,0.003257326930971217
100,400,31,unpaired,0.00473360399869539
100,400,31,combined,0.002688794935706482
100,400,32,paired,0.009801201575899178
100,400,32,unpaired,0.00567312294538477
100,400,32,combined,0.004747542125419026
100,400,33,paired,0.0021215649241892605
100,400,33,unpaired,0.00578112996824932
100,400,33,combined,0.0037103332950025494
100,400,34,paired,0.0031747758470237228
100,400,34,unpaired,0.003914947845024232
100,400,34,combined,0.00244276919931726
100,400,35,paired,0.0015264514694583737
100,400,35,unpaired,0.004968173855926684
100,400,35,combined,0.0033787773767797544
100,400,36,paired,0.0018369695050868013
100,400,36,unpaired,0.007013286586055116
100,400,36,combined,0.004295587043532493
100,400,37,paired,0.0012592550856390288
100,400,37,unpaired,0.005748855833955351
100,400,37,combined,0.003777763394842973
100,400,38,paired,0.0034713497767128367
100,400,38,unpaired,0.003895783897787176
100,400,38,combined,0.002577526728965517
100,400,39,paired,0.0011468791922437098
100,400,39,unpaired,0.003969402174217313
100,400,39,combined,0.0026976398508785013
100,400,40,paired,0.0032353431975788854
100,400,40,unpaired,0.006035770317594969
100,400,40,combined,0.004457164724490023
100,400,41,paired,0.003474024087852575
100,400,41,unpaired,0.003730751363752656
100,400,41,combined,0.002536762982746307
100,400,42,paired,0.0030947152984727435
100,400,42,unpaired,0.005547277132188257
100,400,42,combined,0.0041669878291179996
100,400,43,paired,0.004765765213283928
100,400,43,unpaired,0.006240608879277502
100,400,43,combined,0.004509230641316261
100,400,44,paired,0.0031215913721571835
100,400,44,unpaired,0.005468147709204172
100,400,44,combined,0.003140404013809537
100,400,45,paired,0.004777630505114767
100,400,45,unpaired,0.004560867676310705
100,400,45,combined,0.0027841502695559127
100,400,46,paired,0.0023895596756019584
100,400,46,unpaired,0.004969956875472786
100,400,46,combined,0.0036193149162934077
100,400,47,paired,0.0022125248201978784
100,400,47,unpaired,0.004620363095336066
100,400,47,combined,0.003236033097954459
100,400,48,paired,0.007262080408373793
100,400,48,unpaired,0.009726360542398895
100,400,48,combined,0.006001199692399923
100,400,49,paired,0.01117254433798086
100,400,49,unpaired,0.005677638022777123
100,400,49,combined,0.0035760698515610975
100,800,0,paired,0.00473570396691512
100,800,0,unpaired,0.0022736380283397964
100,800,0,combined,0.0019761644298985324
100,800,1,paired,0.0013730131956188976
100,800,1,unpaired,0.003004660650751696
100,800,1,combined,0.002240338362212976
100,800,2,paired,0.002326567992317116
100,800,2,unpaired,0.003289684061031732
100,800,2,combined,0.0026794127537876707
100,800,3,paired,0.009604380450310684
100,800,3,unpaired,0.0042678532498817865
100,800,3,combined,0.004193281779777627
100,800,4,paired,0.005991428910650787
100,800,4,unpaired,0.00461064448572497
100,800,4,combined,0.003744757205585854
100,800,5,paired,0.00966199644470463
100,800,5,unpaired,0.002305302931171393
100,800,5,combined,0.001824446922342982
100,800,6,paired,0.004423224716988263
100,800,6,unpaired,0.0019456979267105145
